
32	5.964413971130056	2	1	0.0001	1	2	0.244431	5.3783968338337065	0.5860171372963499	False	1e-07
32	13.815535356302789	2	100	0.0001	1	3	0.244431	13.64901898451072	0.12763723412292144	False	1e-07
32	13.492243949240883	3	100	0.0001	1	3	0.319561	13.09545308031136	0.29367607805449814	True	1e-07
False	32	16.98169529621539	1	1	0.0001	1	None	1	0.321235	16.98169529621539	0	0	0	True	0	1e-07
False	32	6.756965749073174	0.32527768506411364	1	1	0.0001	1	None	1	0.321235	6.756965749073174	0	0	0	True	0	1e-07



26.339583249692286	0.0	1	constant	True	0.223486	26.339583249692286	0	True
15.294075644601136	0.9147468660202022	1	constant	False	0.223486	15.294075644601136	0	True
27.361440817556286	0.0	1	constant	True	0.293269	27.361440817556286	0	False
15.819004295189458	0.9244359051995269	1	constant	False	0.246663	15.819004295189458	0	False

25.54173480419367	0.0	1	rotated	True	0.223486	25.54173480419367	0	True
13.910274286670287	0.8818432160464968	1	rotated	False	0.223486	13.910274286670287	0	True
25.647772866646537	0.0	1	rotated	True	0.293269	25.647772866646537	0	False
14.50021572403228	0.8997661786382919	1	rotated	False	0.246663	14.50021572403228	0	False

23.964769908197844	0.0	1	stars	True	0.223486	23.964769908197844	0	True
11.75551652138067	0.8078188787466043	1	stars	False	0.223486	11.75551652138067	0	True
24.26922358846247	0.0	1	stars	True	0.246663	24.26922358846247	0	False
13.538654598256349	0.8720531927594598	1	stars	False	0.246663	13.538654598256349	0	False

24.1847536252272	0.0	1	stars	True	0.293269	24.1847536252272	0	False
22.989110079887784	0.0	1	stars	True	0.293269	22.989110079887784	0	False
22.006878129721976	0.0	1	stars	True	0.293269	21.686456910487237	0.26513850313628945	False
